transaction_id,date,type,amount,currency,institution,counterparty,location,is_fraud,description,fraud_pattern,day_of_week,month,hour,amount_log,amount_category,counterparty_freq
TXN36805720,2024-11-12,Mudarabah,13.194133888762549,AED,Al Baraka Bank,"Parsons, Crosby and Stephenson",Isle of Man,False,Normal transaction,,1,11,8,2.652828772830076,small,1
TXN62022355,2024-08-28,Qard,2928.0116572718416,QAR,Maybank Islamic,Williams-Lopez,Mauritania,False,Normal transaction,,2,8,14,7.982420326769231,medium,1
TXN8590292,2025-04-04,Musharakah,31.773981655307004,QAR,Kuwait Finance House,Garcia-Tran,Guyana,False,Normal transaction,,4,4,11,3.489634958390764,small,1
TXN72591573,2024-09-19,Tawarruq,200.23760050788292,QAR,Qatar Islamic Bank,"Williams, Davidson and Hall",Turks and Caicos Islands,False,Normal transaction,,3,9,9,5.304486302017361,small,1
TXN37473524,2025-03-05,Mudarabah,219.35668170642052,QAR,Maybank Islamic,"Ochoa, Santiago and Bass",Lao People's Democratic Republic,False,Normal transaction,,2,3,13,5.395247513979702,small,1
TXN52973180,2025-03-31,Sukuk,3376.8203495322805,QAR,Dubai Islamic Bank,"Oliver, Wilkerson and Tate",Singapore,False,Normal transaction,,0,3,13,8.124985913458621,medium,1
TXN87635224,2024-07-14,Murabaha,822.2655316557017,AED,Dubai Islamic Bank,Carter and Sons,Sri Lanka,False,Normal transaction,,6,7,15,6.7132787873472015,small,4
TXN78225180,2024-09-16,Istisna,67.2283253119238,USD,Al Rajhi Bank,Norris-Gallegos,Azerbaijan,False,Normal transaction,,0,9,14,4.222859805779275,small,1
TXN23932887,2025-01-24,Tawarruq,2515.942580762126,SAR,Al Rajhi Bank,Harrell-Warren,Libyan Arab Jamahiriya,False,Normal transaction,,4,1,11,7.830800182305429,medium,1
TXN87981394,2024-06-23,Murabaha,18.960629169876977,SAR,Al Baraka Bank,"Simpson, Fernandez and Torres",Mayotte,False,Normal transaction,,6,6,10,2.9937617919234474,small,1
TXN51658983,2024-06-17,Ijarah,340.2610646041454,AED,Al Rajhi Bank,Wiggins and Sons,Kazakhstan,False,Normal transaction,,0,6,14,5.832647769721943,small,1
TXN24990417,2024-12-10,Qard,62.510030318446844,MYR,Al Baraka Bank,Ford Group,Puerto Rico,False,Normal transaction,,1,12,13,4.151197851195447,small,1
TXN67546255,2025-03-29,Tawarruq,2206.474384959347,USD,Maybank Islamic,Patterson Inc,Christmas Island,False,Normal transaction,,5,3,9,7.699604328768367,medium,2
TXN52981548,2024-11-26,Musharakah,46.80064207119483,AED,Qatar Islamic Bank,"Jones, Gamble and Diaz",Costa Rica,False,Normal transaction,,1,11,14,3.8670390718589704,small,1
TXN10633836,2024-06-24,Istisna,1150.7104076723047,QAR,Al Baraka Bank,Davis-Morris,Namibia,False,Normal transaction,,0,6,16,7.049003427425125,medium,1
TXN17850539,2025-04-29,Ijarah,427.2276510694901,AED,Al Baraka Bank,Schroeder PLC,Samoa,False,Normal transaction,,1,4,13,6.059654949197952,small,1
TXN61000361,2025-01-20,Musharakah,63.554243684302286,USD,Dubai Islamic Bank,Stephens and Sons,Guinea,False,Normal transaction,,0,1,16,4.167505857723527,small,3
TXN48142348,2024-06-21,Musharakah,2261.2392160285485,USD,Al Baraka Bank,Gomez-Stuart,Paraguay,False,Normal transaction,,4,6,11,7.724110405296927,medium,1
TXN59685812,2024-06-23,Istisna,182.53929478896072,USD,Qatar Islamic Bank,"Cruz, Smith and Lam",Guernsey,False,Normal transaction,,6,6,8,5.212428785109108,small,1
TXN8070827,2024-05-28,Musharakah,14.943658519799548,AED,Maybank Islamic,Lee-Rodriguez,Benin,False,Normal transaction,,1,5,17,2.76906116520745,small,1
TXN28369774,2024-07-06,Murabaha,565.2314000677686,SAR,Kuwait Finance House,Crawford LLC,British Virgin Islands,False,Normal transaction,,5,7,12,6.339002828695311,small,1
TXN45935601,2025-03-08,Ijarah,317.4654360623656,AED,Kuwait Finance House,"Campbell, Boyer and Miller",Saint Vincent and the Grenadines,False,Normal transaction,,5,3,13,5.763513948126106,small,1
TXN51973843,2025-04-16,Mudarabah,1808.3829920527237,SAR,Kuwait Finance House,"Martin, Phelps and Franco",San Marino,False,Normal transaction,,2,4,8,7.500741177775563,medium,1
TXN29196933,2025-02-14,Sukuk,164.51924796269972,MYR,Kuwait Finance House,"Day, Horne and Crane",Swaziland,False,Normal transaction,,4,2,14,5.1090874899440015,small,1
TXN48606961,2025-04-28,Qard,3.4620785419702464,QAR,Dubai Islamic Bank,Parker-Jones,Congo,False,Normal transaction,,0,4,11,1.4956146982691911,small,1
TXN84609809,2025-04-25,Mudarabah,18.396586532077766,AED,Al Rajhi Bank,"Price, Carter and Price",Nicaragua,False,Normal transaction,,4,4,11,2.965097098633167,small,1
TXN46874749,2024-12-05,Istisna,252.8711912671122,USD,Maybank Islamic,Sandoval-Gray,Morocco,False,Normal transaction,,3,12,8,5.536827017393574,small,1
TXN49514460,2025-03-17,Istisna,72.28097273819115,USD,Qatar Islamic Bank,Scott-Walker,Malaysia,False,Normal transaction,,0,3,17,4.294300994543481,small,1
TXN71044455,2024-10-23,Mudarabah,231.2681717124802,QAR,Al Rajhi Bank,Douglas LLC,Niger,False,Normal transaction,,2,10,17,5.44789261666756,small,2
TXN43355047,2024-08-26,Istisna,1817.777326907022,QAR,Al Baraka Bank,Brown-Mathis,Mozambique,False,Normal transaction,,0,8,14,7.505919755910444,medium,1
TXN53100817,2024-11-07,Musharakah,249.269626121833,AED,Qatar Islamic Bank,Pena-Cobb,Netherlands,False,Normal transaction,,3,11,17,5.522538841181438,small,1
TXN66087728,2025-04-19,Ijarah,42.02207538648674,SAR,Qatar Islamic Bank,Perez-Wong,Honduras,False,Normal transaction,,5,4,8,3.7617133650396672,small,1
TXN74496365,2024-05-11,Ijarah,158.26476098641018,MYR,Qatar Islamic Bank,"Lynch, Meza and Phillips",Vanuatu,False,Normal transaction,,5,5,16,5.0705679808092565,small,1
TXN8749775,2025-04-24,Ijarah,182.61254751194326,AED,Maybank Islamic,"Crawford, Foster and Allen",Oman,False,Normal transaction,,3,4,12,5.21282781741953,small,1
TXN85796430,2025-04-03,Tawarruq,169.1991494526116,AED,Maybank Islamic,"Ortiz, Ramos and Benson",Tuvalu,False,Normal transaction,,3,4,9,5.13696921878608,small,1
TXN10152895,2025-03-20,Mudarabah,90.51440970014973,QAR,Qatar Islamic Bank,Stevenson Group,Mongolia,False,Normal transaction,,3,3,8,4.5164964429440655,small,1
TXN94391134,2025-05-07,Istisna,57.578212766718835,USD,Kuwait Finance House,Atkins LLC,Sweden,False,Normal transaction,,2,5,11,4.070362831659995,small,1
TXN71099744,2024-12-10,Murabaha,30.672619293537743,SAR,Maybank Islamic,Dixon-Brown,Guatemala,False,Normal transaction,,1,12,14,3.4554525629575044,small,1
TXN89020777,2025-02-10,Sukuk,144.01282150809428,USD,Qatar Islamic Bank,Brown Inc,Trinidad and Tobago,False,Normal transaction,,0,2,12,4.976822162705139,small,8
TXN56919845,2024-09-07,Istisna,120.15199019093251,AED,Kuwait Finance House,Carson-Porter,Greenland,False,Normal transaction,,5,9,17,4.797045874621889,small,1
TXN88752597,2024-06-28,Qard,44.93851347524752,AED,Maybank Islamic,"Rodriguez, Armstrong and Perez",United States Minor Outlying Islands,False,Normal transaction,,4,6,11,3.8273038387758964,small,1
TXN49465131,2024-05-09,Murabaha,93.97438824321316,AED,Al Rajhi Bank,Stephens-Walker,Belarus,False,Normal transaction,,3,5,12,4.553607257812756,small,1
TXN43510237,2025-01-22,Murabaha,49.59111321364988,USD,Al Rajhi Bank,"Perez, Nelson and Roach",Bosnia and Herzegovina,False,Normal transaction,,2,1,15,3.923775932680246,small,1
TXN65823675,2024-06-20,Sukuk,78.05026415569475,USD,Dubai Islamic Bank,Thompson PLC,Suriname,False,Normal transaction,,3,6,13,4.370083905277915,small,4
TXN67683728,2024-05-27,Ijarah,323.1289883978681,QAR,Maybank Islamic,"King, Koch and May",Saint Helena,False,Normal transaction,,0,5,11,5.781141548905738,small,1
TXN70672641,2025-01-20,Istisna,95.94131754699531,QAR,Dubai Islamic Bank,French-Woods,Turks and Caicos Islands,False,Normal transaction,,0,1,15,4.574105821690613,small,1
TXN5960141,2024-06-28,Mudarabah,208.47752413795507,SAR,Dubai Islamic Bank,Thompson Ltd,Anguilla,False,Normal transaction,,4,6,12,5.344616450255872,small,4
TXN21904548,2024-09-18,Sukuk,55.39570664039509,AED,Maybank Islamic,"Hines, Sullivan and Thompson",Italy,False,Normal transaction,,2,9,17,4.03239303220923,small,1
TXN58992349,2024-07-27,Ijarah,362.300030353361,QAR,Kuwait Finance House,Taylor-Smith,Liechtenstein,False,Normal transaction,,5,7,11,5.895229022776179,small,1
TXN59828861,2024-10-29,Istisna,164.68996437757272,USD,Dubai Islamic Bank,Marshall-Thomas,Russian Federation,False,Normal transaction,,1,10,10,5.110118357586752,small,1
TXN31442733,2024-12-15,Sukuk,2945.6966284494847,AED,Dubai Islamic Bank,"Meza, Bailey and Bailey",Lao People's Democratic Republic,False,Normal transaction,,6,12,14,7.988440034937729,medium,1
TXN72369978,2025-02-21,Mudarabah,92.16317817453051,USD,Maybank Islamic,Jones LLC,Wallis and Futuna,False,Normal transaction,,4,2,13,4.534352559661048,small,3
TXN13355632,2024-06-08,Murabaha,184.26673461877044,AED,Al Baraka Bank,Perry-Simmons,Malta,False,Normal transaction,,5,6,10,5.221796595420203,small,1
TXN37508082,2024-08-08,Mudarabah,425.2582326736366,SAR,Dubai Islamic Bank,Ross-Harris,Iraq,False,Normal transaction,,3,8,9,6.055045342601559,small,1
TXN39327150,2024-12-13,Ijarah,55.947635500438665,USD,Al Baraka Bank,"Fuller, Wright and Jackson",Korea,False,Normal transaction,,4,12,12,4.042132170162755,small,1
TXN29300874,2024-09-19,Tawarruq,624.1297218820293,USD,Al Rajhi Bank,"Crawford, Gibbs and Medina",Mauritania,False,Normal transaction,,3,9,9,6.437959183211087,small,1
TXN2153212,2024-06-18,Tawarruq,178.61678496587763,AED,Dubai Islamic Bank,"Mccarthy, King and Keith",Ecuador,False,Normal transaction,,1,6,14,5.19082560899497,small,1
TXN95711159,2025-01-25,Murabaha,228.3716354860157,AED,Dubai Islamic Bank,"Walker, Floyd and Davis",Yemen,False,Normal transaction,,5,1,9,5.435343550520398,small,1
TXN95380119,2024-12-14,Mudarabah,213.5192270288591,SAR,Dubai Islamic Bank,"Jensen, Oliver and Crawford",Fiji,False,Normal transaction,,5,12,12,5.368399370849138,small,1
TXN68779683,2025-03-14,Istisna,810.2970110031838,QAR,Al Baraka Bank,Henry Group,Nauru,False,Normal transaction,,4,3,8,6.698634215187631,small,2
TXN17224000,2025-01-17,Tawarruq,290.0999746838359,QAR,Dubai Islamic Bank,"Padilla, Graham and Salazar",Haiti,False,Normal transaction,,4,1,15,5.673666763784332,small,1
TXN74878305,2024-05-14,Sukuk,27.170098794941772,QAR,Al Rajhi Bank,Turner-Cunningham,Tuvalu,False,Normal transaction,,1,5,8,3.3382610889798157,small,1
TXN38878936,2024-10-22,Tawarruq,493.27711361930756,MYR,Kuwait Finance House,Christian-Murphy,Jamaica,False,Normal transaction,,1,10,12,6.2030963186529195,small,1
TXN45720438,2025-04-30,Murabaha,205.54511019696935,AED,Kuwait Finance House,Calderon-Lee,Andorra,False,Normal transaction,,2,4,17,5.330518839861115,small,1
TXN91538546,2024-07-31,Mudarabah,59.76893323548656,USD,Maybank Islamic,"Miller, Mcintyre and Fischer",Turkey,False,Normal transaction,,2,7,9,4.10707869186264,small,1
TXN34812980,2025-04-26,Tawarruq,12.510689496356902,MYR,Kuwait Finance House,Brown Ltd,Belgium,False,Normal transaction,,5,4,16,2.603481186669586,small,7
TXN57491435,2024-11-19,Istisna,29.502513260710835,SAR,Qatar Islamic Bank,Wiggins-Newton,Liechtenstein,False,Normal transaction,,1,11,13,3.4178090822090277,small,1
TXN59265602,2025-03-02,Qard,1226.6607831746421,AED,Qatar Islamic Bank,Holden-Gonzalez,Iran,False,Normal transaction,,6,3,10,7.112865835347314,medium,1
TXN67739142,2025-04-15,Musharakah,136.58635328239285,MYR,Al Baraka Bank,Weiss-Parker,Lebanon,False,Normal transaction,,1,4,9,4.924251743854111,small,1
TXN34407185,2025-04-28,Mudarabah,590.9323813011031,MYR,Al Baraka Bank,Jackson-Weiss,Wallis and Futuna,False,Normal transaction,,0,4,8,6.383392407585152,small,1
TXN98716342,2025-05-07,Sukuk,357.6940685350596,QAR,Kuwait Finance House,Franklin LLC,Senegal,False,Normal transaction,,2,5,14,5.8824698483966635,small,1
TXN50949911,2024-06-24,Musharakah,56.47449408652531,USD,Al Baraka Bank,"Jones, Chambers and Wells",China,False,Normal transaction,,0,6,17,4.051341268288196,small,1
TXN58890322,2024-06-28,Istisna,93.7632160443046,SAR,Maybank Islamic,Thompson-Hickman,Tokelau,False,Normal transaction,,4,6,8,4.551381317552841,small,1
TXN74643742,2025-02-21,Istisna,918.2505946771038,MYR,Al Baraka Bank,Carroll-Adams,Tunisia,False,Normal transaction,,4,2,12,6.8235587670967055,small,1
TXN44343651,2024-09-01,Sukuk,912.6503743099702,SAR,Qatar Islamic Bank,Taylor LLC,Lao People's Democratic Republic,False,Normal transaction,,6,9,13,6.8174479756369095,small,3
TXN20811971,2024-11-23,Istisna,117.60801793800782,SAR,Al Rajhi Bank,"Jackson, Johnson and Jackson",Egypt,False,Normal transaction,,5,11,15,4.775824089152109,small,1
TXN95722166,2024-05-31,Qard,18.57986211310063,MYR,Kuwait Finance House,Benson-Brooks,Indonesia,False,Normal transaction,,4,5,8,2.9745015948457305,small,1
TXN62402547,2024-09-07,Sukuk,62.74760790401023,MYR,Kuwait Finance House,Brown Inc,Aruba,False,Normal transaction,,5,9,10,4.1549316602601785,small,8
TXN3929172,2024-12-22,Mudarabah,356.02132630894437,SAR,Qatar Islamic Bank,"Turner, Atkinson and Richardson",Papua New Guinea,False,Normal transaction,,6,12,16,5.877795517555491,small,1
TXN81131263,2025-01-27,Musharakah,218.92823238370312,MYR,Qatar Islamic Bank,Davis Group,Bolivia,False,Normal transaction,,0,1,11,5.393301276694491,small,7
TXN16416067,2024-05-14,Sukuk,1505.0446328988648,SAR,Al Rajhi Bank,Mitchell-Campbell,Togo,False,Normal transaction,,1,5,9,7.3172420446397135,medium,1
TXN78741702,2024-12-18,Mudarabah,44.29854032879217,SAR,Maybank Islamic,Reyes-Weber,Honduras,False,Normal transaction,,2,12,10,3.8132748096473694,small,1
TXN20701011,2024-09-03,Musharakah,45.66514291020526,QAR,Al Baraka Bank,"Pope, Perez and Acosta",Croatia,False,Normal transaction,,1,9,12,3.842997481483936,small,1
TXN90551968,2025-04-11,Istisna,244.06931740915363,SAR,Kuwait Finance House,Williams Inc,Zimbabwe,False,Normal transaction,,4,4,17,5.501541098728718,small,7
TXN9463161,2024-11-29,Murabaha,12.580486215899347,USD,Kuwait Finance House,Lewis PLC,Mali,False,Normal transaction,,4,11,8,2.608633925311357,small,1
TXN63397154,2024-11-12,Musharakah,186.98564866739645,SAR,Maybank Islamic,Anderson-Boone,Seychelles,False,Normal transaction,,1,11,12,5.236365623040591,small,1
TXN39121890,2024-08-03,Istisna,223.5650120104467,MYR,Kuwait Finance House,"Taylor, Moore and Wells",Ecuador,False,Normal transaction,,5,8,15,5.414165251053072,small,1
TXN78946020,2024-09-09,Mudarabah,255.38721963570595,USD,Al Baraka Bank,Knight-Marshall,Spain,False,Normal transaction,,0,9,17,5.546688878389627,small,1
TXN82338576,2024-10-17,Tawarruq,715.1672719113286,AED,Al Baraka Bank,Wilson-Strong,Turkey,False,Normal transaction,,3,10,10,6.573913759663635,small,1
TXN54621912,2025-01-13,Murabaha,660.9612351452208,AED,Al Rajhi Bank,Bates-Clark,Central African Republic,False,Normal transaction,,0,1,13,6.4952069970400235,small,1
TXN44300633,2025-03-04,Murabaha,31.176932227747795,QAR,Qatar Islamic Bank,"Jackson, Green and Li",Germany,False,Normal transaction,,1,3,17,3.4712498053774943,small,1
TXN94478893,2024-12-24,Tawarruq,26.38254752141321,SAR,Dubai Islamic Bank,Carter Ltd,Ukraine,False,Normal transaction,,1,12,8,3.3099058586808234,small,3
TXN59957772,2024-09-26,Musharakah,603.7100430977173,QAR,Maybank Islamic,Mills PLC,Chile,False,Normal transaction,,3,9,16,6.4047490755383345,small,1
TXN74473832,2025-02-23,Tawarruq,154.96008117524227,QAR,Kuwait Finance House,Rodriguez LLC,Italy,False,Normal transaction,,6,2,13,5.0496000846018365,small,4
TXN71923542,2024-11-13,Ijarah,170.68913108823682,SAR,Dubai Islamic Bank,Hernandez Group,Congo,False,Normal transaction,,2,11,8,5.145685464142287,small,3
TXN29170684,2025-01-21,Ijarah,29.54577381864657,QAR,Kuwait Finance House,"Howell, Novak and Clayton",Timor-Leste,False,Normal transaction,,1,1,16,3.419226339506375,small,1
TXN943787,2024-12-09,Ijarah,192.17310618069462,QAR,Kuwait Finance House,Cruz Inc,Aruba,False,Normal transaction,,0,12,11,5.263586710125646,small,5
TXN59146025,2024-06-01,Mudarabah,41.41868980595241,QAR,Al Baraka Bank,Johnson-Turner,Israel,False,Normal transaction,,5,6,17,3.747589062425516,small,1
TXN85439236,2025-01-25,Mudarabah,12.250697389470872,SAR,Al Rajhi Bank,Harris and Sons,Argentina,False,Normal transaction,,5,1,8,2.584050184214768,small,4
TXN83211494,2024-11-10,Mudarabah,783.0055250936391,USD,Maybank Islamic,Dunn-Jackson,Ireland,False,Normal transaction,,6,11,14,6.664416067638891,small,1
TXN23085856,2024-07-10,Qard,295.61034390537293,MYR,Kuwait Finance House,Miller-Good,Wallis and Futuna,False,Normal transaction,,2,7,9,5.692419304029542,small,1
TXN77311326,2025-02-08,Ijarah,1047.7648187753534,SAR,Maybank Islamic,Sharp-Johnson,Antigua and Barbuda,False,Normal transaction,,5,2,12,6.955368387622332,medium,1
TXN68763395,2025-04-12,Musharakah,20.27128282118469,AED,Dubai Islamic Bank,Acosta LLC,Heard Island and McDonald Islands,False,Normal transaction,,5,4,17,3.057357938685674,small,2
TXN13330812,2024-10-26,Murabaha,113.96573489884251,QAR,Al Baraka Bank,Smith and Sons,Peru,False,Normal transaction,,5,10,12,4.744634126563755,small,16
TXN31336460,2024-08-29,Mudarabah,28.632999296432548,USD,Al Baraka Bank,"Cohen, Montes and Williams",Moldova,False,Normal transaction,,3,8,16,3.3888885814518566,small,1
TXN72632918,2025-02-02,Murabaha,149.07029209428376,MYR,Qatar Islamic Bank,Jones-Reid,Wallis and Futuna,False,Normal transaction,,6,2,16,5.011103798292915,small,1
TXN30797526,2025-01-26,Istisna,28.57167487865076,AED,Al Rajhi Bank,Harper Group,France,False,Normal transaction,,6,1,8,3.3868169734051037,small,1
TXN18526420,2024-06-19,Tawarruq,11.518326591441948,QAR,Kuwait Finance House,Young PLC,Mexico,False,Normal transaction,,2,6,10,2.5271936979082996,small,4
TXN73227821,2025-03-26,Musharakah,232.8520241980223,QAR,Qatar Islamic Bank,Mclaughlin-Bentley,Jamaica,False,Normal transaction,,2,3,14,5.454688540102028,small,1
TXN80275974,2025-03-20,Tawarruq,193.49124970469455,QAR,Al Rajhi Bank,Hubbard-White,Netherlands,False,Normal transaction,,3,3,10,5.270387173381671,small,1
TXN88491842,2024-06-20,Istisna,307.8111148669225,QAR,Dubai Islamic Bank,West-Barron,Russian Federation,False,Normal transaction,,3,6,11,5.732729811242896,small,1
TXN43544978,2025-01-04,Mudarabah,8.838168516443163,SAR,Al Baraka Bank,Wilkinson-Reynolds,Austria,False,Normal transaction,,5,1,9,2.286269567362771,small,1
TXN79353673,2024-08-29,Tawarruq,46.986048912689284,USD,Maybank Islamic,"Frost, Knox and Reynolds",Ghana,False,Normal transaction,,3,8,16,3.8709103210093696,small,1
TXN83782137,2024-06-16,Mudarabah,162.9963802898934,MYR,Al Baraka Bank,"Robertson, Collins and Taylor",Uganda,False,Normal transaction,,6,6,9,5.099844356177533,small,1
TXN73745553,2024-11-07,Sukuk,702.1790927436429,AED,Kuwait Finance House,Henderson Group,Kyrgyz Republic,False,Normal transaction,,3,11,8,6.5556116143357475,small,1
TXN54360055,2024-11-30,Murabaha,98.32711475142138,MYR,Kuwait Finance House,"Reed, Trujillo and Chen",Pakistan,False,Normal transaction,,5,11,10,4.598418592704024,small,1
TXN221913,2024-06-24,Mudarabah,4.600466753028741,MYR,Maybank Islamic,Grant LLC,Samoa,False,Normal transaction,,0,6,14,1.7228499430229214,small,1
TXN47949312,2024-11-30,Ijarah,261.4812834052181,USD,Maybank Islamic,Campos Group,Monaco,False,Normal transaction,,5,11,11,5.570179778176164,small,2
TXN51000110,2025-02-02,Istisna,5325.047323929762,MYR,Dubai Islamic Bank,Wall-Perez,Brunei Darussalam,False,Normal transaction,,6,2,17,8.580364651788733,medium,1
TXN6522108,2024-12-03,Mudarabah,257.9707982381252,SAR,Dubai Islamic Bank,"Dalton, Nelson and Oliver",Netherlands Antilles,False,Normal transaction,,1,12,12,5.556715307227645,small,1
TXN63690713,2025-04-14,Istisna,2840.8043513404077,AED,Dubai Islamic Bank,"Boyd, Russell and Odom",Northern Mariana Islands,False,Normal transaction,,0,4,17,7.952194464394444,medium,1
TXN55652835,2025-05-07,Musharakah,775.4192655742223,AED,Maybank Islamic,"Peters, Arnold and Miller",Cook Islands,False,Normal transaction,,2,5,10,6.654692664967187,small,1
TXN70649842,2025-04-07,Tawarruq,20.638772939045705,USD,Kuwait Finance House,Bradley-Mills,French Polynesia,False,Normal transaction,,0,4,15,3.074486748999313,small,1
TXN94705343,2025-01-05,Tawarruq,234.29223803048194,QAR,Qatar Islamic Bank,Buckley-Fletcher,Micronesia,False,Normal transaction,,6,1,11,5.460828307643452,small,1
TXN2297983,2024-11-09,Murabaha,1059.7515522623958,USD,Al Baraka Bank,Kelly-Rose,Aruba,False,Normal transaction,,5,11,9,6.966732947444451,medium,1
TXN78118910,2024-06-29,Sukuk,499.5624655145728,MYR,Al Rajhi Bank,Wright-Romero,Belarus,False,Normal transaction,,5,6,9,6.215732397190549,small,1
TXN94040227,2025-04-30,Mudarabah,108.07742738929261,AED,Maybank Islamic,Molina-Garrett,Korea,False,Normal transaction,,2,4,9,4.692057973075986,small,1
TXN1540046,2024-10-25,Mudarabah,11.346190163398365,USD,Qatar Islamic Bank,"Johnson, Terry and Mitchell",Marshall Islands,False,Normal transaction,,4,10,16,2.5133475266878755,small,1
TXN17696184,2025-04-08,Ijarah,299.6042846651355,MYR,Dubai Islamic Bank,Oliver-Cross,Malawi,False,Normal transaction,,1,4,12,5.70579473092699,small,1
TXN50654423,2025-04-06,Ijarah,759.2361106850088,MYR,Qatar Islamic Bank,"Lewis, Clayton and Fleming",Libyan Arab Jamahiriya,False,Normal transaction,,6,4,15,6.633629056985797,small,1
TXN13315440,2024-06-05,Musharakah,1085.5503646348584,QAR,Maybank Islamic,Keller-Preston,Cameroon,True,Excessive uncertainty in contract,gharar_excessive,2,6,8,6.990763153555269,medium,1
TXN47097795,2024-06-13,Tawarruq,19.113066254352287,SAR,Kuwait Finance House,Arias Inc,Belgium,False,Normal transaction,,3,6,13,3.0013696662715743,small,1
TXN38546587,2025-03-01,Qard,272.12023445406976,QAR,Maybank Islamic,Garcia-Bauer,Nepal,False,Normal transaction,,5,3,16,5.609912117474547,small,1
TXN24402177,2024-10-17,Musharakah,2193.8325319610094,AED,Qatar Islamic Bank,Ramos-Young,Nigeria,False,Normal transaction,,3,10,9,7.693861027364478,medium,1
TXN34663043,2025-04-23,Istisna,41.80769531259464,AED,Dubai Islamic Bank,Johnson-Watts,Monaco,False,Normal transaction,,2,4,15,3.7567178834494426,small,1
TXN5440237,2024-09-02,Istisna,109.79496285334308,USD,Maybank Islamic,"Baker, Johnson and Brewer",Saint Lucia,False,Normal transaction,,0,9,14,4.707681311667346,small,1
TXN65893820,2024-09-23,Tawarruq,52.75303517398183,AED,Al Baraka Bank,Guerrero-Lewis,Namibia,False,Normal transaction,,0,9,9,3.9844001337666453,small,1
TXN90712277,2024-11-22,Murabaha,19.322305000003848,MYR,Al Rajhi Bank,Torres-Williams,Cyprus,False,Normal transaction,,4,11,17,3.011719051316573,small,1
TXN56508789,2024-12-22,Musharakah,275.51830803330625,USD,Al Baraka Bank,"Gomez, Cochran and Miller",Australia,False,Normal transaction,,6,12,12,5.622277032272384,small,1
TXN45678094,2024-08-13,Mudarabah,117.81175150280205,SAR,Kuwait Finance House,Lee Ltd,Cayman Islands,False,Normal transaction,,1,8,8,4.7775403204102,small,7
TXN85956554,2024-08-29,Tawarruq,87.776995284966,USD,Al Rajhi Bank,Moore-Murray,Kenya,False,Normal transaction,,3,8,16,4.486127554329502,small,1
TXN74569830,2025-03-13,Ijarah,72.1263413171698,AED,Kuwait Finance House,Howard-Acosta,Guernsey,False,Normal transaction,,3,3,17,4.292188648182697,small,1
TXN64757030,2025-04-01,Murabaha,399.69714115051397,USD,Al Baraka Bank,Harper and Sons,Israel,False,Normal transaction,,1,4,17,5.993205882978549,small,2
TXN57561921,2024-09-07,Mudarabah,340.43509005568956,USD,Qatar Islamic Bank,"Wilson, Perry and Perez",Mayotte,False,Normal transaction,,5,9,12,5.833157587901305,small,1
TXN42624351,2025-03-31,Musharakah,517.8471499568187,AED,Al Baraka Bank,Horton Ltd,Cocos (Keeling) Islands,False,Normal transaction,,0,3,14,6.251609331035948,small,1
TXN2740716,2024-08-27,Qard,240.76449792483174,AED,Al Baraka Bank,Foster Inc,Gibraltar,False,Normal transaction,,1,8,11,5.487964103268765,small,1
TXN52047167,2025-04-30,Musharakah,77.39348356120762,MYR,Maybank Islamic,"Bryant, Butler and Silva",Christmas Island,False,Normal transaction,,2,4,8,4.361740806060143,small,1
TXN1543030,2025-01-06,Musharakah,166.09836359545284,USD,Al Rajhi Bank,Rivera-Buckley,Saint Helena,False,Normal transaction,,0,1,10,5.118582642587824,small,1
TXN73793300,2025-02-10,Tawarruq,588.4752110967917,MYR,Kuwait Finance House,Greene-Sutton,Tanzania,False,Normal transaction,,0,2,12,6.3792326683668765,small,1
TXN65604026,2024-11-30,Ijarah,36.26593808478273,AED,Al Baraka Bank,Shaffer PLC,Guam,False,Normal transaction,,5,11,13,3.6180797213639955,small,1
TXN62682136,2024-07-01,Sukuk,1587.7244447188366,USD,Kuwait Finance House,King-Martin,Guinea-Bissau,False,Normal transaction,,0,7,10,7.370686737224863,medium,1
TXN96911319,2024-07-31,Tawarruq,199.881166882523,SAR,Kuwait Finance House,Brown-Hunter,Falkland Islands (Malvinas),False,Normal transaction,,2,7,8,5.302713523686117,small,2
TXN42654866,2024-09-30,Murabaha,120.41737612905887,USD,Al Rajhi Bank,Steele-Ross,Costa Rica,False,Normal transaction,,0,9,14,4.7992339995944615,small,1
TXN13611415,2024-11-05,Mudarabah,16.13251626442752,QAR,Al Baraka Bank,Oliver Group,Bosnia and Herzegovina,False,Normal transaction,,1,11,15,2.840978193809218,small,2
TXN17211616,2025-03-14,Murabaha,129.49816909545498,USD,Qatar Islamic Bank,Stanley PLC,Christmas Island,False,Normal transaction,,4,3,8,4.871359196744443,small,1
TXN28228302,2025-04-03,Tawarruq,78.4503432901978,QAR,Kuwait Finance House,Kline Ltd,United Kingdom,False,Normal transaction,,3,4,12,4.375132213806591,small,1
TXN4223196,2024-09-12,Mudarabah,1529.2761230469566,MYR,Maybank Islamic,"Burns, Hodge and Mcdonald",Taiwan,False,Normal transaction,,3,9,12,7.3332034706829745,medium,1
TXN98595429,2025-04-18,Tawarruq,808.4131820747781,AED,Al Rajhi Bank,"Daniel, Sandoval and Baker",Pakistan,False,Normal transaction,,4,4,14,6.696309518539413,small,1
